"COL_NAME"	"CHAR_VAL"	"NUM_VAL"	"SHRTDESC"	"EXT_DESC"
"AN1CV022"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV022"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV022"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV022"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV022"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV022"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV022"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV022"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV022"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV022"	"100"	100	"DETECTED"	"DETECTED"
"CIDV023"	"M001"		"Arsenic"	"Arsenic                           7440-38-2  (#211 in NHEXAS Region 5)"
"CIDV023"	"M002"		"Barium"	"Barium                           7440-39-3   (#212 in NHEXAS Region 5)"
"CIDV023"	"M003"		"Cadmium"	"Cadmium                       7440-43-9   (#213 in NHEXAS Region 5)"
"CIDV023"	"M004"		"Chromium"	"Chromium (Total)           7440-47-3   (#214 in NHEXAS Region 5)"
"CIDV023"	"M005"		"Copper"	"Copper                           7440-50-8  (#215 in NHEXAS Region 5)"
"CIDV023"	"M006"		"Lead"	"Lead                              7439-92-1  (#216 in NHEXAS Region 5)"
"CIDV023"	"M007"		"Manganese"	"Manganese                    7439-96-5  (#217 in NHEXAS Region 5)"
"CIDV023"	"M008"		"Nickel"	"Nickel                            7440-02-0  (#218 in NHEXAS Region 5)"
"CIDV023"	"M009"		"Selenium"	"Selenium                       7782-49-2  (#219 in NHEXAS Region 5)"
"CIDV023"	"M010"		"Vanadium"	"Vanadium                      7440-62-2  (#220 in NHEXAS Region 5)"
"CIDV023"	"M011"		"Zinc"	"Zinc                               7440-66-6  (#221 in NHEXAS Region 5)"
"CIDV023"	"M012"		"Mercury"	"Mercury                         7439-97-6  (#222 in NHEXAS Region 5)"
"CIDV023"	"V001"		"1,1,1-TCA"	"1,1,1-Trichloroethane       71-55-6 (#101 in NHEXAS Region 5)"
"CIDV023"	"V002"		"1,1,2,2-PCA"	"1,1,2,2-Tetrachloroethane 79-34-5 (#102 in NHEXAS Region 5)"
"CIDV023"	"V003"		"1,1,2-TCA"	"1,1,2-Trichloroethane       79-00-5 (#103 in NHEXAS Region 5)"
"CIDV023"	"V004"		"1,1-Dichloroethane"	"1,1-Dichloroethane          75-34-3 (#104 in NHEXAS Region 5)"
"CIDV023"	"V005"		"1,1-Dichloroethene"	"1,1-Dichloroethene          75-34-4 (#105 in NHEXAS Region 5)"
"CIDV023"	"V006"		"1,2-Dichlorobenzene"	"1,2-Dichlorobenzene        95-50-1 (#106 in NHEXAS Region 5)"
"CIDV023"	"V007"		"1,2-Dichloroethane"	"1,2-Dichloroethane        107-06-2 (#107 in NHEXAS Region 5)"
"CIDV023"	"V008"		"1,2-Dichloropropane"	"1,2-Dichloropropane        78-87-5 (#108 in NHEXAS Region 5)"
"CIDV023"	"V009"		"1,3-Dichlorobenzene"	"1,3-Dichlorobenzene      541-73-1 (#109 in NHEXAS Region 5)"
"CIDV023"	"V010"		"1,4-Dichlorobenzene"	"1,4-Dichlorobenzene      106-46-7 (#110 in NHEXAS Region 5)"
"CIDV023"	"V011"		"Benzene"	"Benzene                            71-43-2 (#111 in NHEXAS Region 5)"
"CIDV023"	"V012"		"Carbon Tetrachloride"	"Carbon Tetrachloride           56-23-5 (#112 in NHEXAS Region 5)"
"CIDV023"	"V013"		"Chlorobenzene"	"Chlorobenzene                  108-90-7 (#113 in NHEXAS Region 5)"
"CIDV023"	"V014"		"Chloroform"	"Chloroform                         67-66-3  (#114 in NHEXAS Region 5)"
"CIDV023"	"V015"		"Ethylbenzene"	"Ethylbenzene                    100-41-4 (#115 in NHEXAS Region 5)"
"CIDV023"	"V016"		"Methylene Chloride"	"Methylene Chloride            75-09-2   (#116 in NHEXAS Region 5)"
"CIDV023"	"V017"		"Styrene"	"Styrene                            100-42-5  (#117 in NHEXAS Region 5)"
"CIDV023"	"V018"		"Tetrachoroethylene"	"Tetrachoroethylene            127-18-4  (#118 in NHEXAS Region 5)"
"CIDV023"	"V019"		"Toluene"	"Toluene                            108-88-3  (#119 in NHEXAS Region 5)"
"CIDV023"	"V020"		"Trichloroethylene"	"Trichloroethylene               79-01-6   (#120 in NHEXAS Region 5)"
"CIDV023"	"V021"		"cis-1,2-Dichloroethe"	"cis-1,2-Dichloroethene       156-59-2 (#121 in NHEXAS Region 5)"
"CIDV023"	"V022"		"m,p-Xylene"	"m,p-Xylene m(108-38-3), p(106-42-3) (#122 in NHEXAS Region 5)"
"CIDV023"	"V023"		"o-Xylene"	"o-Xylene                           95-47-6    (#123 in NHEXAS Region 5)"
"CIDV023"	"XXXX"		"Not Applicable"	"Not applicable here- usually references a situation where the analyte was not part of the intended analysis"
"CIDV023"	"Z001"		"Particles"	"Particles                                         (#210 in NHEXAS Region 5)"
"CIDV023"	"Z002"		"Creatinine"	"Creatinine                       60-27-5 (#223 in NHEXAS Region 5)"
"CONCV023"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"CONCV023"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"CONCV023"	"-777"	-777	"REFUSAL"	"REFUSAL"
"CONCV023"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"CONCV023"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"CONCV023"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"CONCV023"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"CONCV023"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"DLCV023"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"DLCV023"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"DLCV023"	"-777"	-777	"REFUSAL"	"REFUSAL"
"DLCV023"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"DLCV023"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DLCV023"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"DLCV023"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DLCV023"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"USECV023"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"USECV023"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"USECV023"	"0"	0	"MEASUREMENT OKAY"	"MEASUREMENT OKAY"
"USECV023"	"1"	1	"SUSPECT, ACCEPTED"	"MEASUREMENT SUSPECT, BUT ACCEPTED"
"USECV023"	"2"	2	"MEASURE INVALID"	"MEASUREMENT INVALID"
"CMTCV023"	"??"		"MEAS QUAL-INDETRMNT"	"MEASUREMENT QUALITY INDETERMINATE"
"CMTCV023"	"AC"		"MEAS>UPPER CALIB PT"	"MEASUREMENT > UPPER CALIBRATION POINT"
"CMTCV023"	"BD"		"MEAS BELOW DL"	"MEASUREMENT BELOW DETECTION LIMIT"
"CMTCV023"	"FB"		"MEAS OK,IN ASSOC BLK"	"MEASUREMENT OKAY, ANALYTE IN ASSOC. BLK"
"CMTCV023"	"NA"		"MEASUREMENT NOTAVAIL"	"MEASUREMENT NOT AVAILABLE"
"CMTCV023"	"ND"		"MEAS NOT DETECTED"	"MEASUREMENT NOT DETECTED"
"CMTCV023"	"OK"		"MEASUREMENT OK"	"MEASUREMENT OKAY"
"CMTCV023"	"OS"		"MEAS BEYOND STD RNG"	"MEASUREMENT BEYOND STD. CALIBR. RANGE"
"CMTCV023"	"RI"		"MEAS OK,REJ ANALYSIS"	"MEASUREMENT OKAY, RE-INJECTION ANALYSIS"
"CMTCV023"	"XY"		"MEAS SUSPECT/INCONST"	"MEASUREMENT SUSPECT/INCONSISTENT"
"DFLCV023"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"DFLCV023"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"DFLCV023"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"DFLCV023"	"100"	100	"DETECTED"	"DETECTED"
"AN1CV023"	"-999"	-999	"SKIP PATTERN ERROR"	"SKIP PATTERN ERROR"
"AN1CV023"	"-888"	-888	"INTERVIEWER ERROR"	"INTERVIEWER ERROR"
"AN1CV023"	"-777"	-777	"REFUSAL"	"REFUSAL"
"AN1CV023"	"-666"	-666	"INVALID MULTI RESP"	"INVALID MULTIPLE RESPONSE"
"AN1CV023"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN1CV023"	"-444"	-444	"DO NOT KNOW RESPONSE"	"DO NOT KNOW RESPONSE"
"AN1CV023"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN1CV023"	"-222"	-222	"BAD/ILLEGIBLE DATA"	"BAD/ILLEGIBLE DATA"
"AN2CV023"	"-555"	-555	"MISSING,UNSP REASON"	"MISSING, UNSPECIFIED REASON"
"AN2CV023"	"-333"	-333	"NOT APPLICABLE"	"NOT APPLICABLE"
"AN2CV023"	"0"	0	"NOT DETECTED"	"NOT DETECTED"
"AN2CV023"	"100"	100	"DETECTED"	"DETECTED"
